# ID,farmer_ID,area,CRP_eligible,slope,soil_loss_coef
7865,186,13.60268443,0,0,50
7866,907,29.24213974,0,0,50
7867,907,7.617278538,0,0,50
7868,92,28.9270502,0,0,50
7869,333,13.76880988,0,0,50
7870,96,7.75967152,0,0,50
7871,58,15.1876146,0,0,50
7872,58,21.51684919,0,0,50
7873,369,24.05879842,0,0,50
7874,300,156.9834909,0,0,50
7875,55,11.69768888,0,0,50
7876,561,35.15768442,0,0,50
7877,281,11.85625108,0,0,50
7878,602,31.92025643,0,0,50
7879,602,6.164016202,0,0,50
7880,995,16.39971434,0,0,50
7881,55,35.50994568,0,0,50
7882,55,7.966635051,0,0,50
7883,561,11.37218036,0,0,50
7884,561,44.42370366,0,0,50
7885,253,49.25243846,0,0,50
7886,907,22.96903401,0,0,50
7887,591,26.59352759,0,0,50
7888,55,16.69842322,0,0,50
7889,96,12.96902718,0,0,50
7890,1,13.00730813,0,0,50
7891,1,58.14407254,0,0,50
7892,102,3.916644958,0,0,50
7893,907,46.54434544,0,0,50
7894,602,16.966619,0,0,50
7895,591,49.59866134,0,0,50
7896,591,23.37774674,0,0,50
7897,164,23.54926911,0,0,50
7898,1,10.20120438,0,0,50
7899,102,42.62041183,0,0,50
7900,281,25.65697044,0,0,50
7901,835,22.8419595,0,0,50
7902,907,30.89562896,0,0,50
7903,995,31.05697686,0,0,50
7904,591,15.67073541,0,0,50
7905,591,16.34662282,0,0,50
7906,253,16.6047073,0,0,50
7907,281,20.2545606,0,0,50
7908,602,60.28055218,0,0,50
7909,995,37.76681735,0,0,50
7910,490,14.1965348,0,0,50
7911,1,17.14674927,0,0,50
7912,102,13.73292963,0,0,50
7913,186,39.46883671,0,0,50
7914,356,63.99893955,0,0,50
7915,490,48.12943584,0,0,50
7916,288,17.44926747,0,0,50
7917,102,16.17841666,0,0,50
7918,281,9.406826664,0,0,50
7919,313,5.483621254,0,0,50
7920,313,13.63153834,0,0,50
7921,907,35.27833223,0,0,50
7922,643,20.99786198,0,0,50
7923,490,18.44103033,0,0,50
7924,1,13.2752992,0,0,50
7925,253,6.853036029,0,0,50
7926,835,20.60476385,0,0,50
7927,907,6.349214985,0,0,50
7928,356,42.949612,0,0,50
7929,996,11.13594817,0,0,50
7930,561,14.7901962,0,0,50
7931,561,8.283024252,0,0,50
7932,1,13.29094399,0,0,50
7933,835,5.195689626,0,0,50
7934,643,10.8739052,0,0,50
7935,55,27.61210535,0,0,50
7936,1,23.17767942,0,0,50
7937,253,15.80781711,0,0,50
7938,253,16.20163693,0,0,50
7939,281,27.3938063,0,0,50
7940,602,5.385661134,0,0,50
7941,996,17.82146204,0,0,50
7942,561,7.396601582,0,0,50
7943,1,8.024381556,0,0,50
7944,288,11.54309631,0,0,50
7945,102,68.98546857,0,0,50
7946,102,26.63239622,0,0,50
7947,356,72.59921981,0,0,50
7948,591,21.4585988,0,0,50
7949,996,54.51757338,0,0,50
7950,58,23.43727756,0,0,50
7951,602,33.61609437,0,0,50
7952,602,16.19992405,0,0,50
7953,602,9.075410257,0,0,50
7954,356,73.23673155,0,0,50
7955,164,11.84581897,0,0,50
7956,55,143.6239178,0,0,50
7957,1,102.9527836,0,0,50
7958,186,15.91025954,0,0,50
7959,281,14.95239651,0,0,50
7960,365,5.781587317,0,0,50
7961,864,9.331930545,0,0,50
7962,591,15.37545772,0,0,50
7963,490,95.46432812,0,0,50
7964,102,33.63094123,0,0,50
7965,281,2.920998739,0,0,50
7966,835,14.61482104,0,0,50
7967,602,72.12349977,0,0,50
7968,602,26.63432644,0,0,50
7969,356,66.55086555,0,0,50
7970,55,10.61158548,0,0,50
7971,55,34.06416727,0,0,50
7972,55,19.06843919,0,0,50
7973,1,91.07126498,0,0,50
7974,253,115.0929988,0,0,50
7975,102,15.06788554,0,0,50
7976,102,19.10870499,0,0,50
7977,186,20.01814152,0,0,50
7978,365,18.87059067,0,0,50
7979,602,9.987439803,0,0,50
7980,602,8.025524963,0,0,50
7981,602,40.359084,0,0,50
7982,356,8.774795892,0,0,50
7983,55,17.47479314,0,0,50
7984,996,5.502919261,0,0,50
7985,58,81.39845954,0,0,50
7986,253,14.98450923,0,0,50
7987,186,24.40025616,0,0,50
7988,591,16.79729618,0,0,50
7989,55,9.761457029,0,0,50
7990,996,27.6627125,0,0,50
7991,490,11.37629831,0,0,50
7992,561,14.38681832,0,0,50
7993,1,14.83582021,0,0,50
7994,102,34.37931354,0,0,50
7995,365,47.10221907,0,0,50
7996,602,25.22883666,0,0,50
7997,356,33.10295621,0,0,50
7998,300,65.86685487,0,0,50
7999,55,21.65000524,0,0,50
8000,55,61.44213479,0,0,50
8001,1,10.35926496,0,0,50
8002,102,31.00216691,0,0,50
8003,102,25.87384436,0,0,50
8004,907,62.78890679,0,0,50
8005,602,28.56982498,0,0,50
8006,643,12.48922528,0,0,50
8007,1,38.32126455,0,0,50
8008,835,35.48184978,0,0,50
8009,835,32.01723954,0,0,50
8010,907,12.13696946,0,0,50
8011,907,5.2945746,0,0,50
8012,907,9.212913594,0,0,50
8013,561,14.93909565,0,0,50
8014,360,31.89524305,0,0,50
8015,1,71.1718531,0,0,50
8016,1,11.26958054,0,0,50
8017,1,34.73020526,0,0,50
8018,281,15.90313762,0,0,50
8019,281,26.00341384,0,0,50
8020,313,43.44596271,0,0,50
8021,602,25.93011642,0,0,50
8022,356,17.75976543,0,0,50
8023,92,13.03206883,0,0,50
8024,58,23.56037356,0,0,50
8025,58,24.60905163,0,0,50
8026,561,10.1640083,0,0,50
8027,1,16.03737978,0,0,50
8028,288,15.90772854,0,0,50
8029,102,23.6745513,0,0,50
8030,102,17.7140281,0,0,50
8031,281,18.47071964,0,0,50
8032,907,23.0424104,0,0,50
8033,356,13.93926427,0,0,50
8034,438,50.29324444,0,0,50
8035,92,101.9953177,0,0,50
8036,55,30.88821779,0,0,50
8037,490,18.76225689,0,0,50
8038,490,15.52429718,0,0,50
8039,253,98.56865341,0,0,50
8040,102,28.19803276,0,0,50
8041,300,26.03474981,0,0,50
8042,92,16.50484798,0,0,50
8043,55,34.16193975,0,0,50
8044,186,17.05670572,0,0,50
8045,3,15.39263384,0,0,50
8046,602,14.6934153,0,0,50
8047,602,10.01966071,0,0,50
8048,1,8.33612759,0,0,50
8049,1,36.63109793,0,0,50
8050,288,72.24490964,0,0,50
8051,288,28.9377757,0,0,50
8052,102,8.310632616,0,0,50
8053,4,137.0743535,0,0,50
8054,907,33.23951908,0,0,50
8055,300,31.49533325,0,0,50
8056,92,61.31557464,0,0,50
8057,55,10.79626812,0,0,50
8058,253,94.15972123,0,0,50
8059,102,9.687649383,0,0,50
8060,102,22.75651923,0,0,50
8061,281,81.70215419,0,0,50
8062,164,97.90410189,0,0,50
8063,55,12.18744831,0,0,50
8064,996,30.97973774,0,0,50
8065,561,68.44391927,0,0,50
8066,253,258.5173161,0,0,50
8067,102,17.79712698,0,0,50
8068,281,42.23643374,0,0,50
8069,602,30.75295368,0,0,50
8070,996,21.64847844,0,0,50
8071,58,41.66606215,0,0,50
8072,490,27.19297918,0,0,50
8073,288,15.0970558,0,0,50
8074,102,14.25422895,0,0,50
8075,907,53.48604479,0,0,50
8076,602,6.922828226,0,0,50
8077,288,43.52024442,0,0,50
8078,102,17.80342413,0,0,50
8079,281,9.510282243,0,0,50
8080,907,14.80964958,0,0,50
8081,602,29.24843111,0,0,50
8082,591,21.44536744,0,0,50
8083,591,25.27981181,0,0,50
8084,92,5.835618771,0,0,50
8085,490,12.19600929,0,0,50
8086,58,11.49067534,0,0,50
8087,1,7.323007652,0,0,50
8088,4,6.844044565,0,0,50
8089,907,10.31515973,0,0,50
8090,907,10.14309041,0,0,50
8091,602,11.14140668,0,0,50
8092,356,16.56117702,0,0,50
8093,356,28.30972189,0,0,50
8094,164,251.2206908,0,0,50
8095,3,5.62768517,0,0,50
8096,281,14.97809804,0,0,50
8097,313,26.32028699,0,0,50
8098,907,31.04643296,0,0,50
8099,602,10.44458155,0,0,50
8100,356,16.74753637,0,0,50
8101,92,13.17078257,0,0,50
8102,58,10.7213639,0,0,50
8103,561,27.60415321,0,0,50
8104,1,23.95807428,0,0,50
8105,253,30.62542421,0,0,50
8106,907,7.490929432,0,0,50
8107,907,26.21390096,0,0,50
8108,602,16.62204776,0,0,50
8109,356,15.86813388,0,0,50
8110,356,13.5291492,0,0,50
8111,1,15.65434516,0,0,50
8112,1,11.44838183,0,0,50
8113,784,5.081207419,0,0,50
8114,288,53.7223487,0,0,50
8115,186,176.3582163,0,0,50
8116,3,12.20131492,0,0,50
8117,281,36.20347195,0,0,50
8118,864,34.56994394,0,0,50
8119,602,9.979345866,0,0,50
8120,356,27.97467242,0,0,50
8121,356,17.81968469,0,0,50
8122,92,15.52532715,0,0,50
8123,490,28.90489711,0,0,50
8124,281,17.28017716,0,0,50
8125,864,12.47659716,0,0,50
8126,488,143.3193323,0,0,50
8127,996,12.72243355,0,0,50
8128,1,26.01281724,0,0,50
8129,784,8.191242792,0,0,50
8130,253,25.71383414,0,0,50
8131,186,23.25549261,0,0,50
8132,864,22.54716161,0,0,50
8133,602,14.25414051,0,0,50
8134,55,20.76694685,0,0,50
8135,561,14.24338651,0,0,50
8136,1,26.20119186,0,0,50
8137,288,163.4442784,0,0,50
8138,602,10.38635945,0,0,50
8139,356,41.32307967,0,0,50
8140,591,24.89162643,0,0,50
8141,488,22.19427359,0,0,50
8142,55,45.1279339,0,0,50
8143,996,36.16347315,0,0,50
8144,58,35.48122445,0,0,50
8145,561,16.84049453,0,0,50
8146,288,12.487336,0,0,50
8147,102,9.79256379,0,0,50
8148,3,7.416682833,0,0,50
8149,313,18.67106759,0,0,50
8150,313,39.38978472,0,0,50
8151,643,10.27323393,0,0,50
8152,643,59.16984628,0,0,50
8153,356,12.51804811,0,0,50
8154,356,35.33192385,0,0,50
8155,55,57.8080871,0,0,50
8156,92,16.35981384,0,0,50
8157,55,18.42214375,0,0,50
8158,55,13.07027238,0,0,50
8159,1,18.74885046,0,0,50
8160,602,29.49358344,0,0,50
8161,356,59.88043093,0,0,50
8162,488,147.2998224,0,0,50
8163,92,43.98201051,0,0,50
8164,92,22.17630074,0,0,50
8165,92,52.20698746,0,0,50
8166,58,27.08028308,0,0,50
8167,1,35.94581594,0,0,50
8168,602,14.32822243,0,0,50
8169,58,30.41291465,0,0,50
8170,58,27.83852318,0,0,50
8171,253,32.97071964,0,0,50
8172,253,227.4511844,0,0,50
8173,253,27.20599464,0,0,50
8174,253,124.2451415,0,0,50
8175,102,14.73558304,0,0,50
8176,281,20.71658963,0,0,50
8177,281,30.25349885,0,0,50
8178,365,10.22565396,0,0,50
8179,356,31.95636528,0,0,50
8180,356,7.888575253,0,0,50
8181,356,10.1090629,0,0,50
8182,356,39.84048042,0,0,50
8183,164,55.42775591,0,0,50
8184,58,22.82299877,0,0,50
8185,102,30.44736849,0,0,50
8186,281,4.363064246,0,0,50
8187,281,15.75676027,0,0,50
8188,313,92.00464834,0,0,50
8189,602,61.17993246,0,0,50
8190,55,19.69664917,0,0,50
8191,96,22.02106832,0,0,50
8192,561,21.21598757,0,0,50
8193,1,35.13994667,0,0,50
8194,784,9.425853905,0,0,50
8195,253,70.52975852,0,0,50
8196,102,38.1329211,0,0,50
8197,102,17.54109935,0,0,50
8198,907,13.72747091,0,0,50
8199,907,14.09419635,0,0,50
8200,356,22.27534972,0,0,50
8201,356,57.65226887,0,0,50
8202,488,127.042839,0,0,50
8203,96,53.72012554,0,0,50
8204,58,43.28477138,0,0,50
8205,561,14.65374956,0,0,50
8206,561,19.38572325,0,0,50
8207,1,11.77925374,0,0,50
8208,253,36.36307527,0,0,50
8209,288,9.839207679,0,0,50
8210,864,9.336251399,0,0,50
8211,602,17.29466966,0,0,50
8212,356,31.77112108,0,0,50
8213,92,7.260684672,0,0,50
8214,290,13.97020208,0,0,50
8215,253,23.13426313,0,0,50
8216,281,23.92497222,0,0,50
8217,907,19.38866217,0,0,50
8218,602,18.34450088,0,0,50
8219,92,37.21056495,0,0,50
8220,1,87.6482781,0,0,50
8221,253,33.41269641,0,0,50
8222,288,31.82164214,0,0,50
8223,281,19.51912944,0,0,50
8224,365,51.70302249,0,0,50
8225,864,25.77431802,0,0,50
8226,602,23.31640732,0,0,50
8227,591,27.29252375,0,0,50
8228,996,40.65381929,0,0,50
8229,113,16.79590974,0,0,50
8230,561,10.99433265,0,0,50
8231,1,17.79561316,0,0,50
8232,1,19.14946703,0,0,50
8233,253,14.59069584,0,0,50
8234,102,26.27782316,0,0,50
8235,186,20.55827586,0,0,50
8236,356,9.949538156,0,0,50
8237,591,22.27366984,0,0,50
8238,164,8.897227996,0,0,50
8239,55,25.49083183,0,0,50
8240,92,10.7755537,0,0,50
8241,92,8.999065488,0,0,50
8242,102,91.10553775,0,0,50
8243,102,16.06720524,0,0,50
8244,281,10.7243954,0,0,50
8245,835,13.28593483,0,0,50
8246,864,17.3673596,0,0,50
8247,602,42.45213171,0,0,50
8248,356,15.5117617,0,0,50
8249,92,5.043486064,1,0,50
8250,996,18.88872855,0,0,50
8251,490,48.87865567,0,0,50
8252,1,32.53774654,0,0,50
8253,1,13.07834611,0,0,50
8254,253,34.73488249,0,0,50
8255,102,32.61260054,0,0,50
8256,835,38.54577781,0,0,50
8257,643,14.22993484,0,0,50
8258,488,12.17761083,0,0,50
8259,996,14.02998578,0,0,50
8260,490,12.95950658,0,0,50
8261,1,29.32396752,0,0,50
8262,561,56.49125861,0,0,50
8263,1,12.03182823,0,0,50
8264,253,33.17429098,0,0,50
8265,253,7.401287921,0,0,50
8266,835,17.5309839,0,0,50
8267,864,11.06001386,0,0,50
8268,996,20.93270966,0,0,50
8269,602,29.79658868,0,0,50
8270,591,41.30655849,0,0,50
8271,253,57.77200481,0,0,50
8272,55,10.4813501,0,0,50
8273,92,16.09386471,0,0,50
8274,996,28.8275951,0,0,50
8275,58,13.15753459,0,0,50
8276,490,30.47072504,0,0,50
8277,186,27.39032253,0,0,50
8278,1,43.90168576,0,0,50
8279,186,28.0385862,0,0,50
8280,281,11.9499625,0,0,50
8281,835,6.58039522,0,0,50
8282,907,30.46549214,0,0,50
8283,643,18.85917586,0,0,50
8284,58,27.27389035,0,0,50
8285,58,8.236625906,0,0,50
8286,253,38.71783571,0,0,50
8287,102,6.463572956,0,0,50
8288,300,53.23617862,0,0,50
8289,253,37.99761462,0,0,50
8290,102,21.45404905,0,0,50
8291,288,30.27124279,0,0,50
8292,907,15.16445294,0,0,50
8293,907,16.05604059,0,0,50
8294,300,25.38389719,0,0,50
8295,92,42.52880912,0,0,50
8296,490,24.26312091,0,0,50
8297,253,38.54440186,0,0,50
8298,102,108.0448497,0,0,50
8299,3,28.70248634,0,0,50
8300,365,10.84905929,0,0,50
8301,92,78.41488171,0,0,50
8302,92,14.07265935,0,0,50
8303,92,49.00066954,0,0,50
8304,1,20.94471105,0,0,50
8305,1,69.51843324,0,0,50
8306,253,12.91502245,0,0,50
8307,102,24.49078182,0,0,50
8308,281,150.9810385,0,0,50
8309,356,14.00301222,0,0,50
8310,356,7.712783658,0,0,50
8311,490,11.94223794,0,0,50
8312,281,17.62451575,0,0,50
8313,281,59.71746182,0,0,50
8314,907,9.342552497,0,0,50
8315,488,28.78090422,0,0,50
8316,92,37.06223975,0,0,50
8317,92,31.94136192,0,0,50
8318,113,15.02555356,0,0,50
8319,490,9.280913152,0,0,50
8320,561,20.32498588,0,0,50
8321,1,32.89764424,0,0,50
8322,290,11.33205133,0,0,50
8323,1,35.77830381,0,0,50
8324,288,23.9099796,0,0,50
8325,281,18.10293593,0,0,50
8326,864,22.20185012,0,0,50
8327,602,23.2341645,0,0,50
8328,356,18.74565541,0,0,50
8329,300,82.31967329,0,0,50
8330,996,17.68051478,0,0,50
8331,288,46.9487565,0,0,50
8332,186,26.58362128,0,0,50
8333,591,34.48900986,0,0,50
8334,488,13.08880595,0,0,50
8335,113,12.18579686,0,0,50
8336,288,62.94163539,0,0,50
8337,102,12.46693311,0,0,50
8338,281,144.5996519,0,0,50
8339,864,24.83517288,0,0,50
8340,300,23.5099734,0,0,50
8341,58,73.32476352,0,0,50
8342,1,25.14338673,0,0,50
8343,288,23.70158309,0,0,50
8344,102,30.89133679,0,0,50
8345,835,42.64734526,0,0,50
8346,864,18.55029593,0,0,50
8347,602,13.48558617,0,0,50
8348,92,8.539981129,0,0,50
8349,92,10.80458544,1,0,50
8350,996,12.11174516,0,0,50
8351,102,98.95529322,0,0,50
8352,281,41.40148363,0,0,50
8353,488,63.89731055,0,0,50
8354,92,21.47269978,0,0,50
8355,102,8.534353931,0,0,50
8356,365,6.805438947,0,0,50
8357,356,44.37632744,0,0,50
8358,1,33.17653305,0,0,50
8359,3,32.6013511,0,0,50
8360,907,17.72253865,0,0,50
8361,620,32.24712572,0,0,50
8362,356,11.65050367,0,0,50
8363,92,29.20534132,0,0,50
8364,92,39.44892795,0,0,50
8365,996,9.57948747,0,0,50
8366,58,24.54329161,0,0,50
8367,113,17.55352553,0,0,50
8368,490,8.433157469,0,0,50
8369,490,17.02309714,0,0,50
8370,490,13.57814674,0,0,50
8371,1,15.58657806,0,0,50
8372,102,21.51871101,0,0,50
8373,102,19.72058301,0,0,50
8374,281,18.55206136,0,0,50
8375,591,18.23918697,0,0,50
8376,92,21.68276158,0,0,50
8377,55,52.55627747,0,0,50
8378,92,33.96646656,0,0,50
8379,58,10.93840326,0,0,50
8380,102,13.57517877,0,0,50
8381,102,53.61965541,0,0,50
8382,186,17.33966649,0,0,50
8383,365,7.389197714,0,0,50
8384,300,335.1090242,0,0,50
8385,490,14.64421017,0,0,50
8386,102,17.38003034,0,0,50
8387,602,29.54477891,0,0,50
8388,356,42.38448805,0,0,50
8389,300,13.85812131,0,0,50
8390,92,16.34536125,0,0,50
8391,92,17.45160023,0,0,50
8392,92,12.15793919,0,0,50
8393,113,58.81547592,0,0,50
8394,561,9.466506217,0,0,50
8395,602,134.7560118,0,0,50
8396,356,19.72784317,0,0,50
8397,92,18.14836116,0,0,50
8398,1,36.26323934,0,0,50
8399,253,28.40253939,0,0,50
8400,102,73.70661157,0,0,50
8401,356,67.59566686,0,0,50
8402,996,13.57629938,0,0,50
8403,490,8.893312497,0,0,50
8404,1,99.87991287,0,0,50
8405,253,23.39020893,0,0,50
8406,253,25.51808335,0,0,50
8407,281,18.57097813,0,0,50
8408,602,40.25011875,0,0,50
8409,356,33.99380514,0,0,50
8410,356,72.79442053,0,0,50
8411,356,14.21012366,0,0,50
8412,92,38.80829738,0,0,50
8413,561,26.9860915,0,0,50
8414,427,14.2892292,0,0,50
8415,281,14.73609623,0,0,50
8416,365,16.63670215,0,0,50
8417,907,30.66600631,0,0,50
8418,907,34.44192572,0,0,50
8419,356,14.89081109,0,0,50
8420,356,125.4565444,0,0,50
8421,356,36.24461822,0,0,50
8422,1,29.72561193,0,0,50
8423,253,46.41942587,0,0,50
8424,102,38.34514219,0,0,50
8425,281,8.796702047,0,0,50
8426,907,85.85544431,0,0,50
8427,602,77.79071969,0,0,50
8428,356,13.80764181,0,0,50
8429,300,20.04384372,0,0,50
8430,92,19.15690681,0,0,50
8431,58,19.30329205,0,0,50
8432,253,15.51864826,0,0,50
8433,253,25.13199054,0,0,50
8434,907,20.90005234,0,0,50
8435,300,21.78394228,0,0,50
8436,92,36.42455137,0,0,50
8437,92,18.9275401,1,0,50
8438,996,27.43938421,0,0,50
8439,996,15.840132,0,0,50
8440,490,12.59893279,0,0,50
8441,1,41.48084785,0,0,50
8442,281,19.84020302,0,0,50
8443,602,72.10426888,0,0,50
8444,356,7.939712816,0,0,50
8445,356,42.63231223,0,0,50
8446,488,7.071444657,0,0,50
8447,468,12.0969397,0,0,50
8448,490,6.666126421,0,0,50
8449,281,12.35807518,0,0,50
8450,835,21.69058217,0,0,50
8451,300,30.01107306,0,0,50
8452,92,5.302486993,0,0,50
8453,113,40.63580459,0,0,50
8454,1,67.22857364,0,0,50
8455,253,80.07444502,0,0,50
8456,253,16.38514841,0,0,50
8457,102,15.69715748,0,0,50
8458,102,10.65670605,0,0,50
8459,281,26.46627921,0,0,50
8460,281,209.7855376,0,0,50
8461,281,16.50285957,0,0,50
8462,602,30.84178474,0,0,50
8463,300,21.38544173,0,0,50
8464,92,28.22684524,1,0,50
8465,490,7.088625328,0,0,50
8466,113,5.688694156,0,0,50
8467,490,7.133375529,0,0,50
8468,1,34.96540821,0,0,50
8469,102,12.28837311,0,0,50
8470,281,55.30528596,0,0,50
8471,365,149.7568353,0,0,50
8472,356,11.49011272,0,0,50
8473,300,60.84453926,0,0,50
8474,92,12.6657294,0,0,50
8475,996,20.45375764,0,0,50
8476,490,35.4863672,0,0,50
8477,288,49.97536506,0,0,50
8478,102,72.86196635,0,0,50
8479,281,30.72299464,0,0,50
8480,92,12.22660774,0,0,50
8481,561,9.941273796,0,0,50
8482,1,22.88858642,0,0,50
8483,253,31.99002169,0,0,50
8484,288,38.77058786,0,0,50
8485,288,157.2782491,0,0,50
8486,102,14.39184435,0,0,50
8487,102,34.71824525,0,0,50
8488,281,16.07409189,0,0,50
8489,602,22.15068745,0,0,50
8490,356,33.06674529,0,0,50
8491,113,14.68736265,0,0,50
8492,253,30.795208,0,0,50
8493,102,20.3799641,0,0,50
8494,102,27.28340256,0,0,50
8495,281,21.86491556,0,0,50
8496,300,38.4897587,0,0,50
8497,488,25.16161432,0,0,50
8498,113,12.52072983,0,0,50
8499,490,25.36411679,0,0,50
8500,281,15.75147384,0,0,50
8501,281,21.60362323,0,0,50
8502,365,0.090009397,0,0,50
8503,602,22.15769905,0,0,50
8504,356,28.49180222,0,0,50
8505,591,87.34342506,0,0,50
8506,468,19.59535235,0,0,50
8507,92,13.42709547,0,0,50
8508,92,40.09368094,1,0,50
8509,58,69.29630494,0,0,50
8510,1,16.88080537,0,0,50
8511,427,28.08559313,0,0,50
8512,365,43.6839302,0,0,50
8513,907,12.38203483,0,0,50
8514,356,13.37444072,0,0,50
8515,356,9.622896876,0,0,50
8516,356,6.690534075,0,0,50
8517,92,31.58849678,0,0,50
8518,92,33.89700312,1,0,50
8519,113,44.13663609,0,0,50
8520,490,11.62684909,0,0,50
8521,253,93.63455162,0,0,50
8522,288,82.09127713,0,0,50
8523,102,37.91148505,0,0,50
8524,102,126.8010241,0,0,50
8525,907,12.65687259,0,0,50
8526,488,72.94803007,0,0,50
8527,468,64.51030886,0,0,50
8528,92,14.35745047,0,0,50
8529,92,31.7593833,0,0,50
8530,92,5.861864736,0,0,50
8531,58,51.4317453,0,0,50
8532,490,27.07738271,0,0,50
8533,281,34.76681867,0,0,50
8534,490,8.810091014,0,0,50
8535,1,31.63191632,0,0,50
8536,290,15.61270722,0,0,50
8537,290,47.88486332,0,0,50
8538,281,14.70200177,0,0,50
8539,365,16.14010903,0,0,50
8540,907,34.60162307,0,0,50
8541,488,24.47450101,0,0,50
8542,92,59.62831744,1,0,50
8543,490,21.63441953,0,0,50
8544,1,16.18536852,0,0,50
8545,490,11.29080982,0,0,50
8546,561,20.62023512,0,0,50
8547,427,15.56619811,0,0,50
8548,427,9.570526889,0,0,50
8549,490,26.7366247,0,0,50
8550,490,9.297096922,0,0,50
8551,1,12.81551129,0,0,50
8552,290,9.444760617,0,0,50
8553,288,30.642283,0,0,50
8554,288,38.65230523,0,0,50
8555,102,24.98245658,0,0,50
8556,102,14.56855248,0,0,50
8557,281,33.06991669,0,0,50
8558,356,24.43525168,0,0,50
8559,92,18.32926261,0,0,50
8560,92,12.83057054,0,0,50
8561,92,34.2838364,1,0,50
8562,996,19.48448153,0,0,50
8563,490,12.04338773,0,0,50
8564,253,10.41793649,0,0,50
8565,281,41.33153324,0,0,50
8566,915,27.90186024,0,0,50
8567,427,35.24421324,0,0,50
8568,253,11.07391642,0,0,50
8569,102,16.22411123,0,0,50
8570,281,22.83752525,0,0,50
8571,281,27.18913089,0,0,50
8572,281,65.41455025,0,0,50
8573,300,6.872191993,0,0,50
8574,488,26.19023078,0,0,50
8575,92,15.32975563,0,0,50
8576,996,19.49660391,0,0,50
8577,58,32.62517328,0,0,50
8578,58,15.74724871,0,0,50
8579,113,22.84911191,0,0,50
8580,281,0.090016403,0,0,50
8581,365,35.99375379,0,0,50
8582,300,23.18927087,0,0,50
8583,300,35.89778926,0,0,50
8584,488,14.69413758,0,0,50
8585,488,20.12411994,0,0,50
8586,92,32.07275974,0,0,50
8587,1,29.15546983,0,0,50
8588,281,13.68105658,0,0,50
8589,281,18.73750215,0,0,50
8590,281,13.9953024,0,0,50
8591,92,31.28772713,0,0,50
8592,1,15.17020447,0,0,50
8593,620,124.8966125,0,0,50
8594,356,28.39878762,0,0,50
8595,300,16.84235218,0,0,50
8596,488,14.71537802,0,0,50
8597,203,33.56812547,0,0,50
8598,1,133.5931918,0,0,50
8599,149,185.3574807,0,0,50
8600,102,40.79869562,0,0,50
8601,236,377.503106,0,0,50
8602,602,14.77834511,0,0,50
8603,591,82.15985746,0,0,50
8604,300,105.3438864,0,0,50
8605,300,109.0099638,0,0,50
8606,92,13.12939246,0,0,50
8607,92,34.2529211,0,0,50
8608,288,23.92918617,1,0,50
8609,92,5.954716146,0,0,50
8610,113,27.70157145,0,0,50
8611,149,25.48545868,0,0,50
8612,281,30.58326018,0,0,50
8613,281,14.66340579,0,0,50
8614,365,13.17289434,0,0,50
8615,365,66.74343369,0,0,50
8616,602,29.42549808,0,0,50
8617,468,13.41146557,0,0,50
8618,468,19.82410634,0,0,50
8619,92,35.30619376,0,0,50
8620,113,12.30572604,0,0,50
8621,253,120.3205091,0,0,50
8622,288,55.06987429,0,0,50
8623,288,36.26618,0,0,50
8624,102,31.17156383,0,0,50
8625,281,9.022618281,0,0,50
8626,602,32.62468824,0,0,50
8627,490,16.6857151,0,0,50
8628,253,0.090031826,0,0,50
8629,288,25.01927906,0,0,50
8630,281,32.93443601,0,0,50
8631,365,90.42582092,0,0,50
8632,236,32.56712583,0,0,50
8633,92,10.92882286,1,0,50
8634,203,47.7173856,0,0,50
8635,203,16.36765056,0,0,50
8636,1,92.37404005,0,0,50
8637,1,42.11295234,0,0,50
8638,149,17.25320994,0,0,50
8639,253,44.29549471,0,0,50
8640,288,28.63784766,0,0,50
8641,102,33.3050328,0,0,50
8642,281,8.139319302,0,0,50
8643,907,38.13639126,0,0,50
8644,300,5.573438878,0,0,50
8645,92,20.94101995,0,0,50
8646,113,7.996878328,0,0,50
8647,149,41.87139325,0,0,50
8648,288,13.92878296,0,0,50
8649,288,41.5993694,0,0,50
8650,102,25.69789603,0,0,50
8651,102,13.77966024,0,0,50
8652,365,31.29477695,0,0,50
8653,365,40.28542712,0,0,50
8654,236,65.16789133,0,0,50
8655,591,11.67083525,0,0,50
8656,300,35.72260117,0,0,50
8657,468,53.30402571,0,0,50
8658,427,15.01096488,0,0,50
8659,290,9.73181417,0,0,50
8660,290,36.73547284,0,0,50
8661,149,32.54626822,0,0,50
8662,288,16.38144791,0,0,50
8663,281,29.00921895,0,0,50
8664,92,7.499703217,0,0,50
8665,92,39.23463923,1,0,50
8666,92,37.31418005,1,0,50
8667,996,23.05273084,0,0,50
8668,253,27.95873956,0,0,50
8669,288,51.3695364,0,0,50
8670,281,15.60132793,0,0,50
8671,281,33.99665724,0,0,50
8672,365,23.35426168,0,0,50
8673,365,21.64857317,0,0,50
8674,300,29.53010351,0,0,50
8675,92,16.58768989,0,0,50
8676,113,12.2118964,0,0,50
8677,253,19.74146759,0,0,50
8678,356,59.87256409,0,0,50
8679,300,21.65944577,0,0,50
8680,468,8.754122377,0,0,50
8681,92,31.34537858,0,0,50
8682,203,34.8047363,0,0,50
8683,203,19.96036788,0,0,50
8684,102,18.28504971,0,0,50
8685,281,11.17099978,0,0,50
8686,591,9.383392302,0,0,50
